timestamp,temperatura_c,humedad_relativa_pct,direccion_viento_grados,velocidad_viento_nudos,visibilidad_millas,indicador_valor_faltante
2024-03-01 10:00:00-03,23.00,68.94,100.0,9.00,6.21,f
2024-03-01 11:00:00-03,24.00,69.14,100.0,10.00,6.21,f
2024-03-01 12:00:00-03,25.00,65.12,120.0,10.00,6.21,f
2024-03-01 13:00:00-03,25.00,69.33,130.0,10.00,6.21,f
2024-03-01 14:00:00-03,25.00,69.33,120.0,12.00,6.21,f
2024-03-01 15:00:00-03,25.00,69.33,130.0,13.00,6.21,f
2024-03-01 16:00:00-03,26.00,65.33,130.0,13.00,6.21,f
2024-03-01 17:00:00-03,25.00,69.33,130.0,14.00,6.21,f
2024-03-01 18:00:00-03,24.00,73.61,130.0,13.00,6.21,f
2024-03-01 19:00:00-03,24.00,73.61,120.0,13.00,6.21,f
2024-03-01 20:00:00-03,24.00,73.61,100.0,10.00,6.21,f
2024-03-01 21:00:00-03,24.00,73.61,100.0,6.00,6.21,f
2024-03-01 22:00:00-03,23.00,78.19,70.0,8.00,6.21,f
2024-03-01 23:00:00-03,23.00,78.19,60.0,7.00,6.21,f
2024-03-02 00:00:00-03,22.00,83.09,40.0,8.00,6.21,f
2024-03-02 01:00:00-03,22.00,83.09,40.0,7.00,6.21,f
2024-03-02 02:00:00-03,21.00,88.34,40.0,8.00,6.21,f
2024-03-02 03:00:00-03,21.00,88.34,30.0,7.00,6.21,f
2024-03-02 04:00:00-03,21.00,94.01,20.0,9.00,6.21,f
2024-03-02 05:00:00-03,21.00,94.01,20.0,8.00,6.21,f
2024-03-02 06:00:00-03,21.00,94.01,20.0,8.00,6.21,f
2024-03-02 07:00:00-03,21.00,94.01,30.0,10.00,6.21,f
2024-03-02 08:00:00-03,22.00,88.43,30.0,14.00,6.21,f
2024-03-02 09:00:00-03,25.00,73.78,20.0,17.00,6.21,f
2024-03-02 10:00:00-03,25.00,73.78,360.0,14.00,6.21,f
2024-03-02 11:00:00-03,26.00,73.95,360.0,12.00,6.21,f
2024-03-02 12:00:00-03,26.00,73.95,340.0,10.00,6.21,f
2024-03-02 13:00:00-03,19.00,93.92,180.0,14.00,0.87,f
2024-03-02 14:00:00-03,19.00,93.92,150.0,6.00,6.21,f
2024-03-02 15:00:00-03,21.00,94.01,90.0,3.00,6.21,f
2024-03-02 16:00:00-03,24.00,73.61,50.0,8.00,6.21,f
2024-03-02 17:00:00-03,25.00,65.12,50.0,7.00,6.21,f
2024-03-02 18:00:00-03,24.00,73.61,30.0,4.00,6.21,f
2024-03-02 19:00:00-03,23.00,78.19,0.0,0.00,6.21,f
2024-03-02 20:00:00-03,23.00,83.21,0.0,0.00,6.21,f
2024-03-02 21:00:00-03,22.00,88.43,0.0,0.00,6.21,f
2024-03-02 22:00:00-03,21.00,94.01,0.0,0.00,6.21,f
2024-03-02 23:00:00-03,21.00,94.01,180.0,15.00,6.21,f
2024-03-03 00:00:00-03,22.00,83.09,180.0,22.00,6.21,f
2024-03-03 01:00:00-03,21.00,73.09,170.0,19.00,6.21,f
2024-03-03 02:00:00-03,21.00,73.09,160.0,20.00,6.21,f
2024-03-03 03:00:00-03,21.00,64.26,170.0,20.00,6.21,f
2024-03-03 04:00:00-03,21.00,64.26,160.0,14.00,6.21,f
2024-03-03 05:00:00-03,21.00,64.26,160.0,14.00,6.21,f
2024-03-03 06:00:00-03,20.00,64.04,160.0,14.00,6.21,f
2024-03-03 07:00:00-03,19.00,63.82,160.0,12.00,6.21,f
2024-03-03 08:00:00-03,20.00,59.97,160.0,11.00,6.21,f
2024-03-03 09:00:00-03,20.00,56.13,160.0,15.00,6.21,f
2024-03-03 10:00:00-03,21.00,52.77,140.0,12.00,6.21,f
2024-03-03 11:00:00-03,21.00,52.77,150.0,13.00,6.21,f
2024-03-03 12:00:00-03,21.00,49.37,150.0,9.00,6.21,f
2024-03-03 13:00:00-03,22.00,46.43,180.0,9.00,6.21,f
2024-03-03 14:00:00-03,21.00,52.77,140.0,9.00,6.21,f
2024-03-03 15:00:00-03,22.00,46.43,160.0,10.00,6.21,f
2024-03-03 16:00:00-03,21.00,49.37,170.0,9.00,6.21,f
2024-03-03 17:00:00-03,21.00,49.37,180.0,10.00,6.21,f
2024-03-03 18:00:00-03,21.00,49.37,170.0,7.00,6.21,f
2024-03-03 19:00:00-03,20.00,52.51,150.0,6.00,6.21,f
2024-03-03 20:00:00-03,18.00,59.50,160.0,5.00,6.21,f
2024-03-03 21:00:00-03,18.00,55.63,0.0,0.00,6.21,f
2024-03-03 22:00:00-03,18.00,55.63,0.0,0.00,6.21,f
2024-03-03 23:00:00-03,17.00,59.26,0.0,0.00,6.21,f
2024-03-04 00:00:00-03,17.00,63.38,20.0,4.00,6.21,f
2024-03-04 01:00:00-03,16.00,72.20,0.0,0.00,6.21,f
2024-03-04 02:00:00-03,15.00,76.98,0.0,0.00,6.21,f
2024-03-04 03:00:00-03,15.00,76.98,0.0,0.00,6.21,f
2024-03-04 04:00:00-03,15.00,76.98,0.0,0.00,6.21,f
2024-03-04 05:00:00-03,15.00,76.98,0.0,0.00,6.21,f
2024-03-04 06:00:00-03,14.00,82.12,0.0,0.00,6.21,f
2024-03-04 07:00:00-03,12.00,81.87,0.0,0.00,6.21,f
2024-03-04 08:00:00-03,14.00,82.12,0.0,0.00,6.21,f
2024-03-04 09:00:00-03,18.00,59.50,330.0,9.00,6.21,f
2024-03-04 10:00:00-03,21.00,46.16,320.0,8.00,6.21,f
2024-03-04 11:00:00-03,22.00,49.64,280.0,8.00,6.21,f
2024-03-04 12:00:00-03,23.00,40.85,270.0,9.00,6.21,f
2024-03-04 13:00:00-03,24.00,43.97,260.0,11.00,6.21,f
2024-03-04 14:00:00-03,23.00,49.90,220.0,12.00,6.21,f
2024-03-04 15:00:00-03,23.00,46.71,240.0,10.00,6.21,f
2024-03-04 16:00:00-03,23.00,46.71,220.0,10.00,6.21,f
2024-03-04 17:00:00-03,22.00,49.64,230.0,8.00,6.21,f
2024-03-04 18:00:00-03,22.00,46.43,210.0,8.00,6.21,f
2024-03-04 19:00:00-03,21.00,52.77,220.0,3.00,6.21,f
2024-03-04 20:00:00-03,19.00,59.74,0.0,0.00,6.21,f
2024-03-04 21:00:00-03,19.00,63.82,0.0,0.00,6.21,f
2024-03-04 22:00:00-03,16.00,72.20,340.0,2.00,6.21,f
2024-03-04 23:00:00-03,17.00,72.38,0.0,0.00,6.21,f
2024-03-05 00:00:00-03,16.00,82.37,180.0,3.00,6.21,f
2024-03-05 01:00:00-03,18.00,72.56,0.0,0.00,6.21,f
2024-03-05 02:00:00-03,19.00,72.74,170.0,2.00,6.21,f
2024-03-05 03:00:00-03,18.00,82.62,200.0,4.00,6.21,f
2024-03-05 04:00:00-03,18.00,67.95,190.0,12.00,6.21,f
2024-03-05 05:00:00-03,17.00,67.75,200.0,10.00,6.21,f
2024-03-05 06:00:00-03,16.00,82.37,0.0,0.00,6.21,f
2024-03-05 07:00:00-03,16.00,77.14,0.0,0.00,6.21,f
2024-03-05 08:00:00-03,18.00,72.56,0.0,0.00,6.21,f
2024-03-05 09:00:00-03,19.00,68.15,220.0,9.00,6.21,f
2024-03-05 10:00:00-03,20.00,56.13,230.0,11.00,6.21,f
2024-03-05 11:00:00-03,19.00,59.74,220.0,11.00,6.21,f
2024-03-05 12:00:00-03,19.00,59.74,220.0,14.00,6.21,f
2024-03-05 13:00:00-03,20.00,56.13,210.0,11.00,6.21,f
2024-03-05 14:00:00-03,20.00,56.13,210.0,12.00,6.21,f
2024-03-05 15:00:00-03,21.00,49.37,230.0,12.00,6.21,f
2024-03-05 16:00:00-03,20.00,52.51,220.0,12.00,6.21,f
2024-03-05 17:00:00-03,20.00,52.51,220.0,11.00,6.21,f
2024-03-05 18:00:00-03,20.00,52.51,210.0,11.00,6.21,f
2024-03-05 19:00:00-03,19.00,59.74,210.0,8.00,6.21,f
2024-03-05 20:00:00-03,17.00,72.38,200.0,6.00,6.21,f
2024-03-05 21:00:00-03,17.00,72.38,170.0,6.00,6.21,f
2024-03-05 22:00:00-03,17.00,67.75,150.0,7.00,6.21,f
2024-03-05 23:00:00-03,17.00,67.75,160.0,6.00,6.21,f
2024-03-06 01:00:00-03,17.00,67.75,0.0,0.00,6.21,f
2024-03-06 02:00:00-03,16.00,72.20,0.0,0.00,6.21,f
2024-03-06 03:00:00-03,15.00,76.98,0.0,0.00,6.21,f
2024-03-06 04:00:00-03,13.00,87.65,0.0,0.00,6.21,f
2024-03-06 05:00:00-03,12.00,87.56,0.0,0.00,6.21,f
2024-03-06 06:00:00-03,11.00,87.47,0.0,0.00,6.21,f
2024-03-06 07:00:00-03,11.00,87.47,0.0,0.00,6.21,f
2024-03-06 08:00:00-03,14.00,82.12,20.0,2.00,6.21,f
2024-03-06 09:00:00-03,17.00,72.38,0.0,0.00,6.21,f
2024-03-06 10:00:00-03,19.00,59.74,40.0,3.00,6.21,f
2024-03-06 11:00:00-03,20.00,56.13,0.0,0.00,6.21,f
2024-03-06 12:00:00-03,21.00,56.38,80.0,3.00,6.21,f
2024-03-06 13:00:00-03,22.00,49.64,130.0,7.00,6.21,f
2024-03-06 14:00:00-03,22.00,49.64,130.0,9.00,6.21,f
2024-03-06 15:00:00-03,22.00,53.03,120.0,10.00,6.21,f
2024-03-06 16:00:00-03,22.00,53.03,120.0,10.00,6.21,f
2024-03-06 17:00:00-03,22.00,56.63,100.0,11.00,6.21,f
2024-03-06 18:00:00-03,21.00,60.21,110.0,11.00,6.21,f
2024-03-06 19:00:00-03,21.00,64.26,100.0,10.00,6.21,f
2024-03-06 20:00:00-03,20.00,68.35,100.0,9.00,6.21,f
2024-03-06 21:00:00-03,20.00,68.35,90.0,9.00,6.21,f
2024-03-06 22:00:00-03,19.00,68.15,90.0,9.00,6.21,f
2024-03-06 23:00:00-03,18.00,67.95,60.0,10.00,6.21,f
2024-03-07 00:00:00-03,16.00,77.14,50.0,8.00,6.21,f
2024-03-07 01:00:00-03,16.00,72.20,30.0,7.00,6.21,f
2024-03-07 02:00:00-03,15.00,76.98,30.0,7.00,6.21,f
2024-03-07 03:00:00-03,15.00,76.98,30.0,7.00,6.21,f
2024-03-07 04:00:00-03,15.00,76.98,10.0,4.00,6.21,f
2024-03-07 05:00:00-03,15.00,76.98,30.0,4.00,6.21,f
2024-03-07 06:00:00-03,13.00,93.65,20.0,4.00,6.21,f
2024-03-07 07:00:00-03,13.00,93.65,30.0,4.00,6.21,f
2024-03-07 08:00:00-03,16.00,77.14,30.0,5.00,6.21,f
2024-03-07 09:00:00-03,19.00,68.15,30.0,7.00,6.21,f
2024-03-07 10:00:00-03,22.00,56.63,20.0,9.00,6.21,f
2024-03-07 11:00:00-03,24.00,53.55,30.0,8.00,6.21,f
2024-03-07 12:00:00-03,26.00,47.52,40.0,9.00,6.21,f
2024-03-07 13:00:00-03,27.00,44.80,40.0,8.00,6.21,f
2024-03-07 14:00:00-03,28.00,39.58,40.0,9.00,6.21,f
2024-03-07 15:00:00-03,29.00,37.35,60.0,9.00,6.21,f
2024-03-07 16:00:00-03,26.00,57.60,130.0,13.00,6.21,f
2024-03-07 17:00:00-03,25.00,69.33,120.0,12.00,6.21,f
2024-03-07 18:00:00-03,24.00,73.61,120.0,12.00,6.21,f
2024-03-07 19:00:00-03,24.00,78.34,120.0,7.00,6.21,f
2024-03-07 20:00:00-03,23.00,83.21,80.0,4.00,6.21,f
2024-03-07 21:00:00-03,23.00,64.69,70.0,6.00,6.21,f
2024-03-07 22:00:00-03,22.00,60.44,50.0,8.00,6.21,f
2024-03-07 23:00:00-03,21.00,56.38,40.0,10.00,6.21,f
2024-03-08 00:00:00-03,21.00,60.21,40.0,10.00,6.21,f
2024-03-08 01:00:00-03,19.00,77.60,50.0,9.00,6.21,f
2024-03-08 02:00:00-03,18.00,88.09,40.0,6.00,6.21,f
2024-03-08 03:00:00-03,19.00,93.92,40.0,8.00,6.21,f
2024-03-08 04:00:00-03,19.00,93.92,40.0,6.00,6.21,f
2024-03-08 05:00:00-03,20.00,88.26,40.0,5.00,6.21,f
2024-03-08 06:00:00-03,20.00,88.26,40.0,4.00,6.21,f
2024-03-08 07:00:00-03,20.00,93.97,40.0,4.00,6.21,f
2024-03-08 08:00:00-03,20.00,93.97,60.0,6.00,6.21,f
2024-03-08 09:00:00-03,24.00,73.61,60.0,10.00,6.21,f
2024-03-08 10:00:00-03,26.00,69.52,60.0,10.00,6.21,f
2024-03-08 11:00:00-03,26.00,73.95,90.0,6.00,6.21,f
2024-03-08 12:00:00-03,26.00,73.95,130.0,6.00,6.21,f
2024-03-08 13:00:00-03,27.00,74.11,130.0,8.00,6.21,f
2024-03-08 14:00:00-03,27.00,74.11,120.0,8.00,6.21,f
2024-03-08 15:00:00-03,27.00,74.11,120.0,12.00,6.21,f
2024-03-08 16:00:00-03,29.00,62.03,90.0,11.00,6.21,f
2024-03-08 17:00:00-03,31.00,48.84,30.0,10.00,6.21,f
2024-03-08 18:00:00-03,30.00,55.04,30.0,10.00,6.21,f
2024-03-08 19:00:00-03,29.00,62.03,230.0,6.00,6.21,f
2024-03-08 20:00:00-03,24.00,94.14,180.0,14.00,6.21,f
2024-03-08 21:00:00-03,24.00,94.14,100.0,9.00,6.21,f
2024-03-08 22:00:00-03,24.00,88.59,40.0,5.00,6.21,f
2024-03-08 23:00:00-03,24.00,88.59,40.0,6.00,6.21,f
2024-03-09 00:00:00-03,23.00,94.10,300.0,10.00,3.73,f
2024-03-09 01:00:00-03,22.00,88.43,340.0,6.00,5.59,f
2024-03-09 02:00:00-03,22.00,88.43,60.0,14.00,6.21,f
2024-03-09 03:00:00-03,21.00,94.01,50.0,13.00,6.21,f
2024-03-09 04:00:00-03,21.00,82.98,60.0,11.00,6.21,f
2024-03-09 05:00:00-03,22.00,78.04,60.0,4.00,6.21,f
2024-03-09 06:00:00-03,21.00,82.98,360.0,5.00,6.21,f
2024-03-09 07:00:00-03,21.00,82.98,340.0,6.00,6.21,f
2024-03-09 08:00:00-03,21.00,94.01,270.0,12.00,6.21,f
2024-03-09 09:00:00-03,23.00,83.21,320.0,7.00,6.21,f
2024-03-09 10:00:00-03,25.00,78.48,290.0,8.00,6.21,f
2024-03-09 11:00:00-03,26.00,73.95,300.0,6.00,6.21,f
2024-03-09 12:00:00-03,29.00,62.03,280.0,10.00,6.21,f
2024-03-09 13:00:00-03,30.00,55.04,280.0,13.00,6.21,f
2024-03-09 14:00:00-03,29.00,54.80,280.0,13.00,6.21,f
2024-03-09 15:00:00-03,28.00,58.08,250.0,15.00,6.21,f
2024-03-09 16:00:00-03,25.00,83.44,210.0,12.00,6.21,f
2024-03-09 17:00:00-03,25.00,78.48,220.0,10.00,6.21,f
2024-03-09 18:00:00-03,25.00,78.48,200.0,9.00,6.21,f
2024-03-09 19:00:00-03,24.00,78.34,200.0,8.00,6.21,f
2024-03-09 20:00:00-03,23.00,83.21,200.0,3.00,6.21,f
2024-03-09 21:00:00-03,23.00,88.51,210.0,3.00,6.21,f
2024-03-09 22:00:00-03,22.00,94.06,160.0,3.00,6.21,f
2024-03-09 23:00:00-03,22.00,94.06,140.0,4.00,6.21,f
2024-03-10 00:00:00-03,22.00,94.06,140.0,5.00,6.21,f
2024-03-10 01:00:00-03,22.00,88.43,140.0,7.00,6.21,f
2024-03-10 02:00:00-03,22.00,88.43,140.0,8.00,6.21,f
2024-03-10 03:00:00-03,21.00,88.34,140.0,8.00,6.21,f
2024-03-10 04:00:00-03,21.00,82.98,140.0,10.00,6.21,f
2024-03-10 05:00:00-03,20.00,82.86,140.0,8.00,6.21,f
2024-03-10 06:00:00-03,20.00,72.92,140.0,8.00,6.21,f
2024-03-10 07:00:00-03,20.00,68.35,130.0,5.00,6.21,f
2024-03-10 08:00:00-03,21.00,60.21,130.0,6.00,6.21,f
2024-03-10 09:00:00-03,22.00,56.63,120.0,8.00,6.21,f
2024-03-10 10:00:00-03,23.00,56.88,90.0,7.00,6.21,f
2024-03-10 11:00:00-03,24.00,46.98,100.0,7.00,6.21,f
2024-03-10 12:00:00-03,24.00,50.17,120.0,7.00,6.21,f
2024-03-10 13:00:00-03,24.00,53.55,120.0,8.00,6.21,f
2024-03-10 14:00:00-03,25.00,53.80,120.0,8.00,6.21,f
2024-03-10 15:00:00-03,25.00,57.36,120.0,6.00,6.21,f
2024-03-10 16:00:00-03,25.00,61.13,130.0,9.00,6.21,f
2024-03-10 17:00:00-03,24.00,60.90,120.0,9.00,6.21,f
2024-03-10 18:00:00-03,24.00,64.91,110.0,8.00,6.21,f
2024-03-10 19:00:00-03,23.00,73.44,120.0,9.00,6.21,f
2024-03-10 20:00:00-03,23.00,73.44,110.0,8.00,6.21,f
2024-03-10 21:00:00-03,23.00,78.19,90.0,8.00,6.21,f
2024-03-10 22:00:00-03,23.00,73.44,100.0,6.00,6.21,f
2024-03-10 23:00:00-03,22.00,68.75,90.0,8.00,6.21,f
2024-03-11 00:00:00-03,21.00,64.26,50.0,10.00,6.21,f
2024-03-11 01:00:00-03,21.00,64.26,60.0,8.00,6.21,f
2024-03-11 02:00:00-03,21.00,64.26,50.0,10.00,6.21,f
2024-03-11 03:00:00-03,20.00,59.97,50.0,6.00,6.21,f
2024-03-11 04:00:00-03,19.00,68.15,0.0,0.00,6.21,f
2024-03-11 05:00:00-03,19.00,68.15,70.0,4.00,6.21,f
2024-03-11 06:00:00-03,18.00,77.45,60.0,6.00,6.21,f
2024-03-11 07:00:00-03,18.00,77.45,30.0,5.00,6.21,f
2024-03-11 08:00:00-03,19.00,77.60,40.0,9.00,6.21,f
2024-03-11 09:00:00-03,20.00,72.92,40.0,10.00,6.21,f
2024-03-11 10:00:00-03,21.00,68.55,30.0,11.00,6.21,f
2024-03-11 11:00:00-03,23.00,64.69,40.0,9.00,6.21,f
2024-03-11 12:00:00-03,23.00,64.69,40.0,9.00,6.21,f
2024-03-11 13:00:00-03,24.00,73.61,50.0,10.00,6.21,f
2024-03-11 14:00:00-03,21.00,88.34,160.0,5.00,1.86,f
2024-03-11 15:00:00-03,20.00,93.97,130.0,5.00,1.24,f
2024-03-11 16:00:00-03,20.00,93.97,80.0,8.00,1.86,f
2024-03-11 17:00:00-03,19.00,93.92,110.0,7.00,4.97,f
2024-03-11 18:00:00-03,19.00,93.92,80.0,7.00,2.49,f
2024-03-11 19:00:00-03,19.00,88.18,70.0,9.00,6.21,f
2024-03-11 20:00:00-03,18.00,93.88,70.0,10.00,6.21,f
2024-03-11 21:00:00-03,18.00,93.88,40.0,8.00,6.21,f
2024-03-11 22:00:00-03,18.00,93.88,90.0,1.00,6.21,f
2024-03-11 23:00:00-03,18.00,93.88,0.0,0.00,6.21,f
2024-03-12 00:00:00-03,18.00,93.88,0.0,0.00,6.21,f
2024-03-12 01:00:00-03,18.00,93.88,90.0,6.00,6.21,f
2024-03-12 02:00:00-03,18.00,93.88,60.0,5.00,6.21,f
2024-03-12 03:00:00-03,18.00,93.88,110.0,6.00,6.21,f
2024-03-12 04:00:00-03,18.00,93.88,90.0,5.00,6.21,f
2024-03-12 05:00:00-03,18.00,93.88,90.0,7.00,6.21,f
2024-03-12 06:00:00-03,18.00,88.09,60.0,7.00,6.21,f
2024-03-12 07:00:00-03,18.00,88.09,70.0,4.00,6.21,f
2024-03-12 08:00:00-03,19.00,88.18,60.0,5.00,6.21,f
2024-03-12 09:00:00-03,20.00,88.26,40.0,18.00,6.21,f
2024-03-12 10:00:00-03,20.00,93.97,110.0,3.00,5.59,f
2024-03-12 11:00:00-03,20.00,88.26,10.0,10.00,5.59,f
2024-03-12 12:00:00-03,20.00,82.86,30.0,10.00,5.59,f
2024-03-12 13:00:00-03,21.00,88.34,40.0,11.00,6.21,f
2024-03-12 14:00:00-03,22.00,78.04,50.0,3.00,4.97,f
2024-03-12 15:00:00-03,21.00,88.34,220.0,6.00,5.59,f
2024-03-12 16:00:00-03,20.00,88.26,30.0,10.00,1.24,f
2024-03-12 17:00:00-03,19.00,93.92,170.0,12.00,0.75,f
2024-03-12 18:00:00-03,18.00,100.00,90.0,14.00,6.21,f
2024-03-12 19:00:00-03,19.00,93.92,70.0,12.00,6.21,f
2024-03-12 20:00:00-03,19.00,93.92,60.0,12.00,6.21,f
2024-03-12 21:00:00-03,19.00,88.18,50.0,15.00,4.35,f
2024-03-12 22:00:00-03,19.00,82.74,10.0,11.00,6.21,f
2024-03-12 23:00:00-03,19.00,88.18,20.0,12.00,6.21,f
2024-03-13 00:00:00-03,21.00,88.34,20.0,15.00,6.21,f
2024-03-13 01:00:00-03,21.00,88.34,10.0,8.00,6.21,f
2024-03-13 02:00:00-03,21.00,88.34,30.0,7.00,6.21,f
2024-03-13 03:00:00-03,20.00,93.97,350.0,4.00,6.21,f
2024-03-13 04:00:00-03,20.00,93.97,350.0,5.00,6.21,f
2024-03-13 05:00:00-03,20.00,93.97,20.0,2.00,6.21,f
2024-03-13 06:00:00-03,20.00,93.97,340.0,5.00,6.21,f
2024-03-13 07:00:00-03,20.00,93.97,320.0,5.00,6.21,f
2024-03-13 08:00:00-03,21.00,94.01,330.0,8.00,3.73,f
2024-03-13 09:00:00-03,21.00,94.01,0.0,0.00,4.35,f
2024-03-13 10:00:00-03,21.00,94.01,50.0,8.00,4.35,f
2024-03-13 11:00:00-03,22.00,94.06,50.0,10.00,4.35,f
2024-03-13 12:00:00-03,23.00,88.51,350.0,6.00,6.21,f
2024-03-13 13:00:00-03,23.00,94.10,210.0,4.00,6.21,f
2024-03-13 14:00:00-03,23.00,88.51,90.0,6.00,6.21,f
2024-03-13 15:00:00-03,22.00,94.06,120.0,10.00,6.21,f
2024-03-13 16:00:00-03,22.00,94.06,130.0,10.00,6.21,f
2024-03-13 17:00:00-03,22.00,88.43,130.0,8.00,6.21,f
2024-03-13 18:00:00-03,23.00,88.51,110.0,10.00,6.21,f
2024-03-13 19:00:00-03,23.00,88.51,90.0,10.00,6.21,f
2024-03-13 20:00:00-03,22.00,94.06,110.0,9.00,6.21,f
2024-03-13 21:00:00-03,22.00,94.06,100.0,4.00,6.21,f
2024-03-13 22:00:00-03,22.00,94.06,330.0,3.00,6.21,f
2024-03-13 23:00:00-03,22.00,94.06,50.0,6.00,6.21,f
2024-03-14 00:00:00-03,22.00,94.06,40.0,11.00,6.21,f
2024-03-14 01:00:00-03,22.00,94.06,80.0,7.00,4.97,f
2024-03-14 02:00:00-03,22.00,94.06,0.0,0.00,6.21,f
2024-03-14 03:00:00-03,22.00,94.06,290.0,3.00,5.59,f
2024-03-14 04:00:00-03,22.00,94.06,0.0,0.00,6.21,f
2024-03-14 05:00:00-03,21.00,94.01,40.0,6.00,3.73,f
2024-03-14 06:00:00-03,21.00,94.01,50.0,16.00,6.21,f
2024-03-14 07:00:00-03,21.00,100.00,360.0,10.00,6.21,f
2024-03-14 08:00:00-03,21.00,94.01,360.0,11.00,3.73,f
2024-03-14 09:00:00-03,21.00,100.00,10.0,14.00,2.49,f
2024-03-14 10:00:00-03,22.00,94.06,10.0,20.00,4.97,f
2024-03-14 11:00:00-03,21.00,94.01,20.0,21.00,6.21,f
2024-03-14 12:00:00-03,22.00,88.43,330.0,12.00,6.21,f
2024-03-14 13:00:00-03,22.00,88.43,20.0,16.00,6.21,f
2024-03-14 14:00:00-03,23.00,83.21,320.0,6.00,6.21,f
2024-03-14 15:00:00-03,23.00,83.21,310.0,5.00,6.21,f
2024-03-14 16:00:00-03,23.00,88.51,250.0,6.00,6.21,f
2024-03-14 17:00:00-03,23.00,88.51,260.0,7.00,6.21,f
2024-03-14 18:00:00-03,22.00,94.06,270.0,4.00,6.21,f
2024-03-14 19:00:00-03,21.00,94.01,0.0,0.00,6.21,f
2024-03-14 20:00:00-03,21.00,94.01,0.0,0.00,6.21,f
2024-03-14 21:00:00-03,21.00,94.01,0.0,0.00,6.21,f
2024-03-14 22:00:00-03,21.00,100.00,0.0,0.00,6.21,f
2024-03-14 23:00:00-03,21.00,94.01,0.0,0.00,6.21,f
2024-03-15 00:00:00-03,21.00,94.01,0.0,0.00,6.21,f
2024-03-15 01:00:00-03,21.00,100.00,0.0,0.00,6.21,f
2024-03-15 02:00:00-03,21.00,100.00,330.0,2.00,4.97,f
2024-03-15 03:00:00-03,21.00,100.00,0.0,0.00,4.97,f
2024-03-15 04:00:00-03,21.00,94.01,0.0,0.00,4.97,f
2024-03-15 05:00:00-03,21.00,94.01,0.0,0.00,4.35,f
2024-03-15 06:00:00-03,21.00,94.01,0.0,0.00,3.73,f
2024-03-15 07:00:00-03,21.00,94.01,0.0,0.00,1.86,f
2024-03-15 08:00:00-03,21.00,94.01,0.0,0.00,0.56,f
2024-03-15 09:00:00-03,22.00,94.06,0.0,0.00,1.86,f
2024-03-15 10:00:00-03,22.00,94.06,100.0,5.00,4.97,f
2024-03-15 11:00:00-03,24.00,83.32,110.0,5.00,6.21,f
2024-03-15 12:00:00-03,24.00,83.32,130.0,7.00,6.21,f
2024-03-15 13:00:00-03,23.00,88.51,150.0,8.00,6.21,f
2024-03-15 14:00:00-03,24.00,83.32,130.0,8.00,6.21,f
2024-03-15 15:00:00-03,24.00,83.32,120.0,9.00,6.21,f
2024-03-15 16:00:00-03,24.00,83.32,120.0,8.00,6.21,f
2024-03-15 17:00:00-03,23.00,88.51,120.0,8.00,6.21,f
2024-03-15 18:00:00-03,23.00,88.51,120.0,9.00,6.21,f
2024-03-15 19:00:00-03,23.00,88.51,120.0,6.00,6.21,f
2024-03-15 20:00:00-03,23.00,94.10,0.0,0.00,6.21,f
2024-03-15 21:00:00-03,23.00,94.10,0.0,0.00,6.21,f
2024-03-15 22:00:00-03,23.00,94.10,0.0,0.00,6.21,f
2024-03-15 23:00:00-03,23.00,94.10,0.0,0.00,6.21,f
2024-03-16 00:00:00-03,23.00,88.51,0.0,0.00,6.21,f
2024-03-16 01:00:00-03,23.00,88.51,0.0,0.00,6.21,f
2024-03-16 02:00:00-03,23.00,88.51,0.0,0.00,6.21,f
2024-03-16 03:00:00-03,22.00,94.06,0.0,0.00,6.21,f
2024-03-16 04:00:00-03,22.00,100.00,0.0,0.00,6.21,f
2024-03-16 05:00:00-03,22.00,94.06,0.0,0.00,6.21,f
2024-03-16 06:00:00-03,22.00,94.06,0.0,0.00,6.21,f
2024-03-16 07:00:00-03,22.00,94.06,60.0,4.00,6.21,f
2024-03-16 08:00:00-03,22.00,94.06,0.0,0.00,6.21,f
2024-03-16 09:00:00-03,22.00,94.06,350.0,4.00,6.21,f
2024-03-16 10:00:00-03,23.00,94.10,320.0,5.00,1.24,f
2024-03-16 11:00:00-03,22.00,100.00,330.0,5.00,1.24,f
2024-03-16 12:00:00-03,22.00,100.00,330.0,5.00,0.93,f
2024-03-16 13:00:00-03,23.00,94.10,280.0,3.00,6.21,f
2024-03-16 14:00:00-03,24.00,88.59,260.0,6.00,6.21,f
2024-03-16 15:00:00-03,23.00,94.10,270.0,6.00,6.21,f
2024-03-16 16:00:00-03,24.00,88.59,260.0,7.00,6.21,f
2024-03-16 17:00:00-03,25.00,83.44,270.0,7.00,6.21,f
2024-03-16 18:00:00-03,24.00,88.59,220.0,7.00,6.21,f
2024-03-16 19:00:00-03,23.00,88.51,230.0,7.00,6.21,f
2024-03-16 20:00:00-03,22.00,94.06,240.0,3.00,6.21,f
2024-03-16 21:00:00-03,23.00,94.10,0.0,0.00,6.21,f
2024-03-16 22:00:00-03,22.00,94.06,0.0,0.00,3.11,f
2024-03-16 23:00:00-03,22.00,100.00,0.0,0.00,0.93,f
2024-03-17 00:00:00-03,21.00,94.01,150.0,13.00,6.21,f
2024-03-17 01:00:00-03,21.00,88.34,140.0,14.00,6.21,f
2024-03-17 02:00:00-03,21.00,88.34,150.0,15.00,6.21,f
